"id","wbn","length","width","height","weight","volume","real_volume","mode","created_at_utc","created_at_ist"
4340,"1490826559553575","23.2","17.8","6.6","40.0","1536.637","2713.594","semi","2026-01-28T08:19:39.881Z","28-01-2026 13:49:39"
4339,"46445310009041","18.7","17.3","7.8","60.0","1340.329","2523.959","semi","2026-01-28T08:19:34.044Z","28-01-2026 13:49:34"
4338,"23056518406742","19.3","14.9","7.3","250.0","1356.390","2112.882","semi","2026-01-28T08:19:26.288Z","28-01-2026 13:49:26"
4337,"1490826600133485","18.5","16.3","8.7","60.0","1593.333","2631.537","semi","2026-01-28T08:19:20.749Z","28-01-2026 13:49:20"
4336,"1490826577205254","13.4","12.1","5.5","80.0","463.364","887.207","semi","2026-01-28T08:19:17.271Z","28-01-2026 13:49:17"
4335,"34323019637961","18.7","11.7","3.2","50.0","490.687","694.719","semi","2026-01-28T08:19:13.230Z","28-01-2026 13:49:13"
4334,"1490826558746276","17.2","12.2","5.5","50.0","522.873","1146.245","semi","2026-01-28T08:19:09.147Z","28-01-2026 13:49:09"
4333,"41175210044892","15.0","14.6","3.2","50.0","473.900","706.773","semi","2026-01-28T08:19:05.606Z","28-01-2026 13:49:05"
4332,"1490826570355511","29.4","23.1","4.0","10.0","1486.976","2696.715","semi","2026-01-28T08:19:00.771Z","28-01-2026 13:49:00"
4331,"1490826576444564","13.6","13.0","5.7","120.0","558.510","1007.869","semi","2026-01-28T08:18:55.754Z","28-01-2026 13:48:55"
4330,"34323019632475","14.8","12.3","4.2","50.0","420.419","769.182","semi","2026-01-28T08:18:34.486Z","28-01-2026 13:48:34"
4329,"1490826545373432","16.7","12.7","5.4","60.0","655.036","1147.649","semi","2026-01-28T08:18:30.751Z","28-01-2026 13:48:30"
4328,"44172610374706","16.8","9.3","8.2","90.0","815.642","1276.081","semi","2026-01-28T08:18:25.897Z","28-01-2026 13:48:25"
4327,"7269563841886","14.0","8.5","4.3","120.0","413.698","512.262","semi","2026-01-28T08:18:18.145Z","28-01-2026 13:48:18"
4326,"1490826580026011","15.9","11.6","4.6","110.0","461.727","845.582","semi","2026-01-28T08:18:12.154Z","28-01-2026 13:48:12"
4325,"1490826574006151","20.9","16.7","6.0","70.0","1051.332","2086.632","semi","2026-01-28T08:18:07.960Z","28-01-2026 13:48:07"
4324,"39241610148680","20.3","14.6","6.2","50.0","1166.925","1851.349","semi","2026-01-28T08:17:59.690Z","28-01-2026 13:47:59"
4323,"41175210045124","20.2","15.3","6.3","90.0","1273.571","1952.266","semi","2026-01-28T08:17:52.558Z","28-01-2026 13:47:52"
4322,"39241610149030","16.8","11.8","5.7","80.0","687.298","1130.824","semi","2026-01-28T08:17:47.341Z","28-01-2026 13:47:47"
4321,"34323019648553","14.8","12.9","2.7","260.0","403.978","516.737","semi","2026-01-28T08:17:43.494Z","28-01-2026 13:47:43"
4320,"19041864756383","12.9","10.1","3.9","70.0","466.287","505.392","semi","2026-01-28T08:17:40.016Z","28-01-2026 13:47:40"
4319,"5662089481452","15.3","15.2","4.2","160.0","337.270","977.707","semi","2026-01-28T08:17:34.224Z","28-01-2026 13:47:34"
4318,"1490826568012832","19.0","13.9","1.3","60.0","203.929","343.949","semi","2026-01-28T08:17:29.979Z","28-01-2026 13:47:29"
4317,"1490826568411412","16.9","14.4","6.4","60.00","847.651","1567.408","semi","2026-01-28T08:17:22.895Z","28-01-2026 13:47:22"
4316,"44172610374065","15.8","13.7","6.9","100.0","830.498","1493.636","semi","2026-01-28T08:17:03.551Z","28-01-2026 13:47:03"
4315,"44172610375126","17.3","16.9","5.7","130.0","711.891","1672.195","semi","2026-01-28T08:16:49.812Z","28-01-2026 13:46:49"
4314,"41175210044472","17.5","8.9","11.2","50.0","1364.422","1745.015","semi","2026-01-28T08:16:45.139Z","28-01-2026 13:46:45"
4313,"1490826589147545","15.7","13.9","6.4","130.0","737.619","1403.720","semi","2026-01-28T08:16:38.394Z","28-01-2026 13:46:38"
4312,"44172610374415","21.0","15.9","5.7","50.0","1103.483","1918.374","semi","2026-01-28T08:16:31.839Z","28-01-2026 13:46:31"
4311,"39241610148341","16.1","11.5","4.5","40.0","546.442","827.753","semi","2026-01-28T08:16:26.513Z","28-01-2026 13:46:26"
4310,"1490826577588261","16.2","10.2","4.2","60.0","483.411","689.478","semi","2026-01-28T08:16:20.150Z","28-01-2026 13:46:20"
4309,"1490826541387466","19.3","15.7","4.0","70.0","706.008","1199.778","semi","2026-01-28T08:16:16.566Z","28-01-2026 13:46:16"
4308,"SLP4814383874","13.8","11.5","8.0","140.0","879.178","1272.040","semi","2026-01-28T08:16:08.119Z","28-01-2026 13:46:08"
4307,"1490826575785116","17.7","7.5","8.3","110.0","748.624","1100.318","semi","2026-01-28T08:16:03.260Z","28-01-2026 13:46:03"
4306,"7269563659536","12.7","12.0","5.5","80.00","403.368","833.750","semi","2026-01-28T08:15:58.580Z","28-01-2026 13:45:58"
4305,"34323019648693","20.2","16.5","5.5","40.0","775.636","1825.584","semi","2026-01-28T08:15:52.475Z","28-01-2026 13:45:52"
4304,"41175210045205","17.8","15.6","7.1","50.0","1146.644","1967.412","semi","2026-01-28T08:15:45.257Z","28-01-2026 13:45:45"
4303,"41175210044855","14.9","11.4","5.9","80.00","825.602","1010.216","semi","2026-01-28T08:15:41.945Z","28-01-2026 13:45:41"
4302,"1490826591438402","12.1","12.1","9.4","190.0","1037.925","1378.945","semi","2026-01-28T08:15:38.443Z","28-01-2026 13:45:38"
4301,"1490826557965010","16.0","6.7","8.2","40.00","784.141","884.770","semi","2026-01-28T08:15:35.100Z","28-01-2026 13:45:35"
4300,"1490826590916051","17.4","14.6","4.7","190.0","560.058","1202.499","semi","2026-01-28T08:15:22.495Z","28-01-2026 13:45:22"
4299,"1490826591956030","18.0","14.9","4.2","20.0","522.314","1133.742","semi","2026-01-28T08:15:18.056Z","28-01-2026 13:45:18"
4298,"1490826541873760","14.2","10.4","5.5","20.0","384.035","811.334","semi","2026-01-28T08:15:13.073Z","28-01-2026 13:45:13"
4297,"3159429624323441","15.8","15.4","3.7","40.0","415.781","906.426","semi","2026-01-28T08:15:07.283Z","28-01-2026 13:45:07"
4296,"7269563675076","15.3","11.4","4.6","","423.661","795.370","semi","2026-01-28T08:14:44.275Z","28-01-2026 13:44:44"
4295,"1490826545678820","22.0","17.6","13.0","50.00","3768.555","5047.534","semi","2026-01-28T08:14:40.435Z","28-01-2026 13:44:40"
4294,"1490826589147501","19.1","11.0","6.0","220.0","489.776","1255.395","semi","2026-01-28T08:14:34.381Z","28-01-2026 13:44:34"
4293,"34323019650620","14.2","13.8","3.7","220.0","265.874","733.738","semi","2026-01-28T08:14:27.534Z","28-01-2026 13:44:27"
4292,"1490826475457620","16.4","14.9","4.5","","427.585","1090.551","semi","2026-01-28T08:14:21.723Z","28-01-2026 13:44:21"
4291,"44172610376795","19.5","14.9","3.7","20.0","610.278","1087.370","semi","2026-01-28T08:14:16.027Z","28-01-2026 13:44:16"
4290,"1490826564442460","15.6","11.0","4.5","30.0","420.069","768.135","semi","2026-01-28T08:14:09.616Z","28-01-2026 13:44:09"
4289,"1490826546721654","19.4","14.5","4.2","","664.718","1188.724","semi","2026-01-28T08:14:05.068Z","28-01-2026 13:44:05"
4288,"1490826575271202","18.6","9.0","9.5","10.0","1399.388","1592.565","semi","2026-01-28T08:14:01.378Z","28-01-2026 13:44:01"
4287,"48338810011001","15.0","13.1","5.5","330.0","684.499","1072.100","semi","2026-01-28T08:13:56.657Z","28-01-2026 13:43:56"
4286,"44172610373822","18.3","15.7","2.5","40.0","441.641","709.254","semi","2026-01-28T08:13:52.529Z","28-01-2026 13:43:52"
4285,"1490826510254104","17.4","15.3","4.1","20.0","720.504","1084.003","semi","2026-01-28T08:13:47.184Z","28-01-2026 13:43:47"
4284,"1490826581358693","18.2","9.2","5.3","90.00","577.580","890.148","semi","2026-01-28T08:13:42.841Z","28-01-2026 13:43:42"
4283,"1490826572745893","17.5","9.6","5.9","40.0","785.799","983.755","semi","2026-01-28T08:13:39.880Z","28-01-2026 13:43:39"
4282,"1490826578164195","10.5","9.8","7.6","80.00","570.312","787.954","semi","2026-01-28T08:13:36.254Z","28-01-2026 13:43:36"
4281,"44172610377101","18.2","14.5","4.3","100.0","774.927","1141.535","semi","2026-01-28T08:13:30.687Z","28-01-2026 13:43:30"
4280,"1490826564422252","14.7","9.5","6.2","30.000","676.423","863.868","semi","2026-01-28T08:13:20.087Z","28-01-2026 13:43:20"
4279,"1490826580729065","14.5","14.3","4.2","110.0","413.916","877.648","semi","2026-01-28T08:13:07.568Z","28-01-2026 13:43:07"
4278,"1490826568009881","15.9","9.8","3.9","90.0","322.192","608.420","semi","2026-01-28T08:13:04.164Z","28-01-2026 13:43:04"
4277,"1490826568016122","14.7","12.6","4.2","70.0","456.962","782.389","semi","2026-01-28T08:13:00.358Z","28-01-2026 13:43:00"
4276,"1490826574006394","21.9","13.5","10.5","70.00","2710.847","3101.560","semi","2026-01-28T08:12:54.152Z","28-01-2026 13:42:54"
4275,"1490826583294436","15.0","9.7","6.5","290.0","419.890","942.613","semi","2026-01-28T08:12:48.368Z","28-01-2026 13:42:48"
4274,"1490826591319310","23.9","13.3","14.9","40.0","2976.947","4748.293","semi","2026-01-28T08:12:44.263Z","28-01-2026 13:42:44"
4273,"1490826589147641","13.0","12.3","8.0","210.0","830.404","1269.651","semi","2026-01-28T08:12:32.723Z","28-01-2026 13:42:32"
4272,"1490826545425372","14.7","13.0","5.5","60.0","622.624","1051.274","semi","2026-01-28T08:12:26.958Z","28-01-2026 13:42:26"
4271,"1490826470734484","15.1","14.5","5.5","100.0","590.046","1203.676","semi","2026-01-28T08:12:22.289Z","28-01-2026 13:42:22"
4270,"44172610375535","14.4","11.5","3.8","50.00","281.403","636.831","semi","2026-01-28T08:12:18.151Z","28-01-2026 13:42:18"
4269,"1490826580936641","21.4","15.7","5.5","140.0","840.434","1840.807","semi","2026-01-28T08:12:08.522Z","28-01-2026 13:42:08"
4268,"47717410004701","22.2","17.8","10.6","50.0","3184.017","4190.940","semi","2026-01-28T08:12:04.843Z","28-01-2026 13:42:04"
4267,"1490826583294366","15.8","11.1","4.2","260.0","382.049","738.263","semi","2026-01-28T08:11:55.287Z","28-01-2026 13:41:55"
4266,"1490826545373874","17.8","12.4","2.4","80.0","321.138","533.129","semi","2026-01-28T08:11:50.180Z","28-01-2026 13:41:50"
4265,"1490826579047013","14.9","13.9","5.0","30.0","721.754","1032.832","semi","2026-01-28T08:11:46.317Z","28-01-2026 13:41:46"
4264,"1490826571288961","14.9","13.1","1.7","180.0","244.572","330.269","semi","2026-01-28T08:11:37.733Z","28-01-2026 13:41:37"
4263,"1490826500275232","13.8","8.8","4.8","70.0","509.758","585.873","semi","2026-01-28T08:11:33.205Z","28-01-2026 13:41:33"
4262,"31268110001713","15.0","14.4","4.0","150.0","415.738","861.136","semi","2026-01-28T08:11:28.267Z","28-01-2026 13:41:28"
4261,"7269564231624","14.4","13.7","12.0","20.0","1453.844","2385.617","semi","2026-01-28T08:09:43.316Z","28-01-2026 13:39:43"
4260,"1490826515150906","15.1","6.6","3.6","30.00","208.114","358.159","semi","2026-01-28T08:09:35.502Z","28-01-2026 13:39:35"
4259,"1490826601225161","27.2","20.4","9.3","120.00","3682.106","5179.435","semi","2026-01-28T08:09:29.491Z","28-01-2026 13:39:29"
4258,"1490826568891166","16.3","13.6","6.2","390.0","784.056","1379.660","semi","2026-01-28T08:09:18.446Z","28-01-2026 13:39:18"
4257,"44370710021873","14.2","10.0","6.1","50.0","740.356","874.956","semi","2026-01-28T08:09:13.523Z","28-01-2026 13:39:13"
4256,"35693013315174","17.4","14.5","4.3","90.00","725.902","1089.289","semi","2026-01-28T08:09:08.227Z","28-01-2026 13:39:08"
4255,"1490826587411324","9.8","8.6","4.8","40.0","314.303","405.462","semi","2026-01-28T08:09:03.476Z","28-01-2026 13:39:03"
4254,"1490826528403310","18.2","17.3","5.2","50.0","1016.965","1639.007","semi","2026-01-28T08:08:59.783Z","28-01-2026 13:38:59"
4253,"2535230509671","18.2","17.3","5.2","130.0","1016.965","1639.007","semi","2026-01-28T08:08:56.574Z","28-01-2026 13:38:56"
4252,"1490826586313875","16.6","14.8","4.2","50.0","449.861","1037.559","semi","2026-01-28T08:08:52.168Z","28-01-2026 13:38:52"
4251,"1490826566830856","10.5","9.9","5.3","60.00","507.223","549.039","semi","2026-01-28T08:08:48.836Z","28-01-2026 13:38:48"
4250,"40441725706950","16.4","13.1","9.0","100.0","1336.591","1921.129","semi","2026-01-28T08:08:45.297Z","28-01-2026 13:38:45"
4249,"1490826542236054","16.4","13.1","9.0","250.0","1336.591","1921.129","semi","2026-01-28T08:08:27.326Z","28-01-2026 13:38:27"
4248,"1490826598463930","19.9","11.8","4.2","50.0","500.480","993.046","semi","2026-01-28T08:08:23.889Z","28-01-2026 13:38:23"
4247,"1490826578162390","19.8","7.4","2.5","80.0","239.877","363.643","semi","2026-01-28T08:08:20.302Z","28-01-2026 13:38:20"
4246,"1490826572132026","15.7","14.4","4.5","60.0","639.724","1013.784","semi","2026-01-28T08:08:09.271Z","28-01-2026 13:38:09"
4245,"1490826570637504","15.6","15.2","5.5","90.0","633.657","1302.133","semi","2026-01-28T08:08:05.391Z","28-01-2026 13:38:05"
4244,"44172610379444","15.6","15.2","5.5","40.0","633.657","1302.133","semi","2026-01-28T08:08:01.865Z","28-01-2026 13:38:01"
4243,"1490710188645190","10.2","10.2","5.4","10.0","508.094","558.016","semi","2026-01-28T08:07:57.120Z","28-01-2026 13:37:57"
4242,"40441725471794","21.6","16.3","1.3","90.00","412.878","468.089","semi","2026-01-28T08:07:53.737Z","28-01-2026 13:37:53"
4241,"1490826534645582","16.8","9.7","4.9","40.0","590.619","795.792","semi","2026-01-28T08:07:49.372Z","28-01-2026 13:37:49"
4240,"1490826573987520","19.1","13.8","2.4","150.0","528.880","636.380","semi","2026-01-28T08:07:43.915Z","28-01-2026 13:37:43"
4239,"1490826575691692","15.4","11.4","2.9","70.0","337.132","500.586","semi","2026-01-28T08:07:35.972Z","28-01-2026 13:37:35"
4238,"1490826504462886","17.2","16.3","3.8","120.0","594.040","1056.030","semi","2026-01-28T08:07:28.014Z","28-01-2026 13:37:28"
4237,"1490826581956040","19.0","13.8","3.2","120.0","386.611","845.585","semi","2026-01-28T08:07:24.141Z","28-01-2026 13:37:24"
4236,"1490826603586810","15.8","14.6","3.5","70.0","460.070","803.275","semi","2026-01-28T08:07:11.276Z","28-01-2026 13:37:11"
4235,"1490826564337725","18.8","13.5","6.5","50.0","1180.280","1649.723","semi","2026-01-28T08:06:52.774Z","28-01-2026 13:36:52"
4234,"7269563890595","22.5","20.7","5.5","250.0","1230.376","2559.621","semi","2026-01-28T08:06:48.779Z","28-01-2026 13:36:48"
4233,"1490826560572775","19.7","19.6","3.7","240.0","505.801","1440.158","semi","2026-01-28T08:06:44.816Z","28-01-2026 13:36:44"
4232,"280890189755590","15.0","10.8","7.8","140.0","979.058","1269.879","semi","2026-01-28T08:06:40.893Z","28-01-2026 13:36:40"
4231,"1490826591967591","14.3","13.6","9.0","210.0","303.868","1749.044","semi","2026-01-28T08:06:36.417Z","28-01-2026 13:36:36"
4230,"44172610380192","14.3","13.6","9.0","100.0","303.868","1749.044","semi","2026-01-28T08:06:32.753Z","28-01-2026 13:36:32"
4229,"4092410333793","33.4","22.5","6.5","20.0","2771.277","4859.694","semi","2026-01-28T08:06:12.182Z","28-01-2026 13:36:12"
4228,"1490826566172963","15.2","7.8","3.7","380.0","384.816","435.630","semi","2026-01-28T08:06:07.941Z","28-01-2026 13:36:07"
4227,"1490826507995101","17.9","16.5","7.4","160.0","1356.446","2195.971","semi","2026-01-28T08:06:03.181Z","28-01-2026 13:36:03"
4226,"1490826591319586","14.8","12.2","5.6","40.0","796.667","1009.503","semi","2026-01-28T08:05:58.936Z","28-01-2026 13:35:58"
4225,"1490826591997621","16.3","15.1","5.7","90.0","908.047","1398.418","semi","2026-01-28T08:05:55.047Z","28-01-2026 13:35:55"
4224,"1490826591491425","10.1","9.9","10.2","160.0","922.811","1022.079","semi","2026-01-28T08:05:47.754Z","28-01-2026 13:35:47"
4223,"31187510436166","14.4","12.6","6.5","70.0","804.542","1182.236","semi","2026-01-28T08:05:41.090Z","28-01-2026 13:35:41"
4222,"44172610374500","20.4","16.7","4.7","150.0","1024.225","1614.449","semi","2026-01-28T08:05:37.124Z","28-01-2026 13:35:37"
4221,"1490826571101431","13.7","11.7","7.1","130.0","700.065","1135.299","semi","2026-01-28T08:05:32.633Z","28-01-2026 13:35:32"
4220,"1490826556678336","13.8","10.5","5.1","260.0","482.503","742.436","semi","2026-01-28T08:05:28.290Z","28-01-2026 13:35:28"
4219,"1490826591340682","11.4","6.1","11.5","60.00","525.125","792.001","semi","2026-01-28T08:05:20.513Z","28-01-2026 13:35:20"
4218,"44172610375734","11.4","6.1","11.5","150.0","525.125","792.001","semi","2026-01-28T08:05:16.017Z","28-01-2026 13:35:16"
4217,"1490826596289096","18.3","11.2","1.9","40.0","228.973","397.966","semi","2026-01-28T08:05:07.912Z","28-01-2026 13:35:07"
4216,"1490826570610521","19.3","14.3","6.5","30.0","1236.587","1793.216","semi","2026-01-28T08:05:04.408Z","28-01-2026 13:35:04"
4215,"7269563583612","14.8","11.7","6.5","250.0","864.315","1126.991","semi","2026-01-28T08:05:00.442Z","28-01-2026 13:35:00"
4214,"44172610374253","15.3","14.5","3.8","200.0","458.444","849.059","semi","2026-01-28T08:04:55.554Z","28-01-2026 13:34:55"
4213,"1490826571753400","14.3","12.0","7.0","80.0","800.466","1208.932","semi","2026-01-28T08:04:52.304Z","28-01-2026 13:34:52"
4212,"44172610373903","17.4","15.6","11.7","160.0","1638.125","3171.268","semi","2026-01-28T08:04:48.743Z","28-01-2026 13:34:48"
4211,"1490826537721673","20.0","11.7","1.4","40.0","231.428","328.552","semi","2026-01-28T08:04:40.439Z","28-01-2026 13:34:40"
4210,"1490826576711356","24.3","17.9","6.2","80.0","1458.052","2699.764","semi","2026-01-28T08:04:25.525Z","28-01-2026 13:34:25"
4209,"44547810034650","17.5","8.7","6.4","210.0","636.403","983.137","semi","2026-01-28T08:04:20.923Z","28-01-2026 13:34:20"
4208,"7269563659584","14.3","13.7","2.5","80.0","379.317","490.139","semi","2026-01-28T08:04:17.001Z","28-01-2026 13:34:17"
4207,"1490826568407201","16.2","11.2","4.2","50.0","453.192","765.829","semi","2026-01-28T08:04:11.934Z","28-01-2026 13:34:11"
4206,"1490826578169272","18.0","11.9","5.2","60.0","609.687","1120.944","semi","2026-01-28T08:04:06.480Z","28-01-2026 13:34:06"
4205,"1490826521230900","18.0","11.9","5.2","70.0","609.687","1120.944","semi","2026-01-28T08:03:59.992Z","28-01-2026 13:33:59"
4204,"1490826561766194","14.5","12.6","4.7","20.0","516.420","868.170","semi","2026-01-28T08:03:55.174Z","28-01-2026 13:33:55"
4203,"1490826541547383","16.5","7.7","7.4","40.00","631.133","930.398","semi","2026-01-28T08:03:45.742Z","28-01-2026 13:33:45"
4202,"7269563659632","20.4","11.7","14.3","100.0","2442.610","3399.346","semi","2026-01-28T08:03:33.737Z","28-01-2026 13:33:33"
4201,"1490826589147420","32.4","9.4","7.8","280.0","1495.980","2378.204","semi","2026-01-28T08:03:25.864Z","28-01-2026 13:33:25"
4200,"1490826599830875","16.4","13.8","6.6","380.00","835.024","1494.431","semi","2026-01-28T08:03:22.217Z","28-01-2026 13:33:22"
4199,"1490826600794543","17.4","12.0","5.9","50.0","741.241","1234.671","semi","2026-01-28T08:03:16.815Z","28-01-2026 13:33:16"
4198,"40651410122916","30.3","17.2","12.4","50.0","4507.672","6470.569","semi","2026-01-28T08:02:58.126Z","28-01-2026 13:32:58"
4197,"1490826603398403","14.3","10.5","3.3","550.0","327.416","501.978","semi","2026-01-28T08:02:52.756Z","28-01-2026 13:32:52"
4196,"1490826568016181","19.6","17.1","6.2","70.0","1224.916","2077.204","semi","2026-01-28T08:02:48.713Z","28-01-2026 13:32:48"
4195,"41175210044553","20.4","16.5","4.7","90.00","867.855","1586.102","semi","2026-01-28T08:02:44.719Z","28-01-2026 13:32:44"
4194,"1490826598026231","20.4","16.5","4.7","120.0","867.855","1586.102","semi","2026-01-28T08:02:41.001Z","28-01-2026 13:32:41"
4193,"1490826539939726","15.7","12.2","5.5","70.0","501.423","1053.481","semi","2026-01-28T08:02:36.071Z","28-01-2026 13:32:36"
4192,"1490826537167516","18.6","14.9","5.5","90.00","595.777","1525.734","semi","2026-01-28T08:02:31.553Z","28-01-2026 13:32:31"
4191,"46421710006683","22.9","19.9","7.1","50.0","1924.328","3227.331","semi","2026-01-28T08:02:11.355Z","28-01-2026 13:32:11"
4190,"1490826527675052","11.6","11.2","5.0","100.0","453.986","655.988","semi","2026-01-28T08:02:07.313Z","28-01-2026 13:32:07"
4189,"34323019634181","15.8","13.4","2.6","60.0","267.575","554.416","semi","2026-01-28T08:01:59.691Z","28-01-2026 13:31:59"
4188,"1490826583331455","29.5","18.2","6.9","30.0","1700.192","3723.650","semi","2026-01-28T08:01:52.015Z","28-01-2026 13:31:52"
4187,"1490826604352223","14.9","13.4","5.3","120.0","647.931","1057.533","semi","2026-01-28T08:01:33.905Z","28-01-2026 13:31:33"
4186,"34323019648391","14.9","14.0","2.0","90.00","367.848","426.621","semi","2026-01-28T08:01:24.676Z","28-01-2026 13:31:24"
4185,"1490826525172342","14.4","11.9","4.0","120.0","506.036","685.092","semi","2026-01-28T08:01:17.022Z","28-01-2026 13:31:17"
4184,"1490826599823035","18.6","10.2","4.2","90.00","423.517","806.537","semi","2026-01-28T08:01:10.531Z","28-01-2026 13:31:10"
4183,"1490826564339652","14.7","13.3","4.3","90.00","547.232","844.786","semi","2026-01-28T08:01:04.549Z","28-01-2026 13:31:04"
4182,"1490826564341295","16.7","14.3","5.1","80.00","816.210","1226.985","semi","2026-01-28T08:01:01.030Z","28-01-2026 13:31:01"
4181,"1490826594225953","19.1","18.7","3.2","110.0","651.420","1149.253","semi","2026-01-28T08:00:53.182Z","28-01-2026 13:30:53"
4180,"1490826594708043","14.3","6.1","4.4","110.00","284.947","382.583","semi","2026-01-28T08:00:49.132Z","28-01-2026 13:30:49"
4179,"1490826592378174","9.8","9.1","10.7","60.0","880.336","952.328","semi","2026-01-28T08:00:42.186Z","28-01-2026 13:30:42"
4178,"31187510435890","12.6","12.0","5.7","60.0","330.501","863.085","semi","2026-01-28T08:00:38.702Z","28-01-2026 13:30:38"
4177,"34323019648774","22.6","17.4","5.5","60.0","731.157","2147.786","semi","2026-01-28T08:00:31.894Z","28-01-2026 13:30:31"
4176,"47758410005935","21.7","5.8","4.6","60.0","433.281","575.981","semi","2026-01-28T08:00:26.002Z","28-01-2026 13:30:26"
4175,"1490826592370231","19.6","18.4","7.9","70.0","1769.930","2867.610","semi","2026-01-28T08:00:20.984Z","28-01-2026 13:30:20"
4174,"23056518415352","17.4","16.3","6.0","370.0","1083.433","1692.469","semi","2026-01-28T08:00:15.227Z","28-01-2026 13:30:15"
4173,"1490826595840606","14.4","13.3","6.0","70.0","668.467","1144.198","semi","2026-01-28T08:00:11.772Z","28-01-2026 13:30:11"
4172,"1490826571353335","15.5","15.0","3.3","50.0","596.888","778.351","semi","2026-01-28T08:00:06.824Z","28-01-2026 13:30:06"
4171,"1490826581956062","18.0","12.3","4.1","120.0","663.019","910.380","semi","2026-01-28T08:00:02.753Z","28-01-2026 13:30:02"
4170,"1490826578162261","13.3","13.1","5.8","80.00","819.340","1005.422","semi","2026-01-28T07:59:59.286Z","28-01-2026 13:29:59"
4169,"1490826581939623","15.8","14.5","1.6","210.0","258.681","366.273","semi","2026-01-28T07:59:54.119Z","28-01-2026 13:29:54"
4168,"1490826574735713","15.1","12.9","4.5","80.0","475.939","869.147","semi","2026-01-28T07:59:49.327Z","28-01-2026 13:29:49"
4167,"1490826564339582","24.5","21.2","7.7","80.00","1957.799","4005.386","semi","2026-01-28T07:59:44.346Z","28-01-2026 13:29:44"
4166,"36288110010382","19.9","15.0","9.2","100.0","1638.977","2744.760","semi","2026-01-28T07:59:38.582Z","28-01-2026 13:29:38"
4165,"47758410005272","20.2","15.9","4.5","130.0","521.596","1430.502","semi","2026-01-28T07:59:32.580Z","28-01-2026 13:29:32"
4164,"1490826591961991","18.6","14.3","2.4","50.0","546.427","649.867","semi","2026-01-28T07:59:27.448Z","28-01-2026 13:29:27"
4163,"1490826523154124","17.4","15.4","4.6","70.0","570.363","1229.086","semi","2026-01-28T07:59:22.201Z","28-01-2026 13:29:22"
4162,"1490826591509441","21.8","18.7","3.7","20.0","809.242","1522.127","semi","2026-01-28T07:59:17.363Z","28-01-2026 13:29:17"
4161,"46444911046076","32.2","24.9","9.0","140.0","2994.097","7213.690","semi","2026-01-28T07:59:13.044Z","28-01-2026 13:29:13"
4160,"28449587563910","19.8","19.3","4.5","200.00","1002.800","1711.040","semi","2026-01-28T07:59:06.746Z","28-01-2026 13:29:06"
4159,"1490826590586056","17.3","14.0","2.4","100.0","422.865","578.482","semi","2026-01-28T07:58:59.576Z","28-01-2026 13:28:59"
4158,"1490826528689934","15.9","13.7","5.5","70.0","739.924","1190.400","semi","2026-01-28T07:58:55.601Z","28-01-2026 13:28:55"
4157,"44172610380671","13.9","11.2","4.7","90.00","316.697","733.025","semi","2026-01-28T07:58:51.832Z","28-01-2026 13:28:51"
4156,"1490826591423186","28.4","16.5","11.7","40.000","3476.534","5484.843","semi","2026-01-28T07:58:47.000Z","28-01-2026 13:28:47"
4155,"1490826574968662","18.2","12.2","5.2","380.0","560.216","1167.459","semi","2026-01-28T07:58:38.549Z","28-01-2026 13:28:38"
4154,"1490826591390684","14.7","11.5","4.0","50.00","415.069","672.130","semi","2026-01-28T07:58:31.955Z","28-01-2026 13:28:31"
4153,"1490826584730744","22.1","17.7","4.5","210.0","911.600","1750.345","semi","2026-01-28T07:58:27.246Z","28-01-2026 13:28:27"
4152,"46444911025091","16.6","16.0","10.0","80.00","1550.078","2655.263","semi","2026-01-28T07:58:21.740Z","28-01-2026 13:28:21"
4151,"47758410005471","15.5","15.1","2.0","120.0","341.755","464.431","semi","2026-01-28T07:58:16.715Z","28-01-2026 13:28:16"
4150,"1490826599357896","13.6","13.3","8.9","110.0","884.139","1618.476","semi","2026-01-28T07:58:11.249Z","28-01-2026 13:28:11"
4149,"1490826595894484","17.6","10.9","2.6","190.0","351.319","494.807","semi","2026-01-28T07:58:06.858Z","28-01-2026 13:28:06"
4148,"1490826527544826","15.7","7.3","5.5","120.0","543.843","626.330","semi","2026-01-28T07:58:03.623Z","28-01-2026 13:28:03"
4147,"1490826575931243","21.6","16.4","8.2","80.00","1661.928","2899.404","semi","2026-01-28T07:58:00.225Z","28-01-2026 13:28:00"
4146,"47758410005482","12.7","12.1","5.7","130.0","396.594","884.849","semi","2026-01-28T07:57:56.220Z","28-01-2026 13:27:56"
4145,"34323019636513","16.5","14.0","5.4","50.0","842.921","1247.400","semi","2026-01-28T07:57:53.062Z","28-01-2026 13:27:53"
4144,"7269564062994","18.1","12.6","6.4","210.0","790.723","1460.519","semi","2026-01-28T07:57:49.746Z","28-01-2026 13:27:49"
4143,"29753911002562","25.5","24.1","2.7","90.00","1162.867","1674.756","semi","2026-01-28T07:57:44.821Z","28-01-2026 13:27:44"
4142,"1490826594686612","13.0","12.9","5.7","210.0","363.304","965.658","semi","2026-01-28T07:57:36.992Z","28-01-2026 13:27:36"
4141,"34323019645613","15.1","11.4","6.2","50.00","653.998","1072.344","semi","2026-01-28T07:57:33.446Z","28-01-2026 13:27:33"
4140,"34323019636535","22.0","19.4","2.5","480.0","569.366","1058.048","semi","2026-01-28T07:57:25.855Z","28-01-2026 13:27:25"
